Name,Rating,Genre,Release Date,Runtime,Url
Val,71,Documentary,12/10/2021,1h 49m,https://www.themoviedb.org/movie/834027
The Incident,69,"Thriller,Science Fiction,Horror",09/10/2015,1h 42m,https://www.themoviedb.org/movie/264397
Tales from the Darkside: The Movie,61,"Thriller,Comedy,Fantasy,Horror",05/04/1990,1h 33m,https://www.themoviedb.org/movie/20701
Asterix the Gaul,64,"Family,Animation,Adventure,Comedy",12/20/1967,1h 8m,https://www.themoviedb.org/movie/11047
Zombie Massacre 2: Reich of the Dead,46,"Horror,War",06/08/2015,1h 24m,https://www.themoviedb.org/movie/308194
Autopsy,49,"Horror,Thriller",01/09/2009,1h 24m,https://www.themoviedb.org/movie/16921
Santa Paws 2: The Santa Pups,62,"Family,Fantasy,Adventure",11/20/2012,1h 28m,https://www.themoviedb.org/movie/142308
Fallen,70,"TV Movie,Drama,Fantasy",07/23/2006,1h 24m,https://www.themoviedb.org/movie/50126
Body Cam,63,"Horror,Thriller,Mystery",05/19/2020,1h 36m,https://www.themoviedb.org/movie/513268
Embrace of the Serpent,77,"Drama,Adventure",05/25/2015,2h 5m,https://www.themoviedb.org/movie/336808
Miracle in Milan,72,"Comedy,Drama,Fantasy",02/08/1951,1h 37m,https://www.themoviedb.org/movie/43379
The Fan,59,"Thriller,Action",08/15/1996,1h 56m,https://www.themoviedb.org/movie/9566
Kinsey,67,Drama,09/04/2004,1h 58m,https://www.themoviedb.org/movie/11184
Have a Little Faith,66,"Drama,TV Movie",11/27/2011,1h 35m,https://www.themoviedb.org/movie/88508
Tomboy,73,Drama,04/20/2011,1h 22m,https://www.themoviedb.org/movie/65229
Supercop 2,58,"Action,Adventure,Crime",10/21/1993,1h 44m,https://www.themoviedb.org/movie/38955
Man-Thing,43,"Action,Fantasy,Horror",04/21/2005,1h 45m,https://www.themoviedb.org/movie/18882
Picture of Beauty,42,"Drama,Romance",03/14/2017,1h 10m,https://www.themoviedb.org/movie/469877
Appleseed,67,"Animation,Action,Science Fiction",04/17/2004,1h 41m,https://www.themoviedb.org/movie/11633
Suck Me Shakespeer 3,61,Comedy,10/26/2017,2h,https://www.themoviedb.org/movie/437670
Salt and Fire,48,"Drama,Thriller",04/07/2017,1h 38m,https://www.themoviedb.org/movie/340488
Eulogy,65,"Comedy,Drama",10/15/2004,1h 31m,https://www.themoviedb.org/movie/16358
"Watch Out, We're Mad",75,"Action,Comedy",03/29/1974,1h 42m,https://www.themoviedb.org/movie/6916
Everything Is Illuminated,73,"Comedy,Drama",09/16/2005,1h 46m,https://www.themoviedb.org/movie/340
A Knight in Camelot,54,"Adventure,Fantasy,Comedy,Science Fiction,Family,TV Movie",11/08/1998,1h 30m,https://www.themoviedb.org/movie/24793
John Rabe,68,"Drama,History,War",04/02/2009,2h 14m,https://www.themoviedb.org/movie/5937
The Body,76,"Thriller,Mystery",12/21/2012,1h 52m,https://www.themoviedb.org/movie/111083
White Men Can't Jump,66,"Comedy,Drama",03/26/1992,1h 55m,https://www.themoviedb.org/movie/10158
The Lost Future,50,"Adventure,Science Fiction",11/13/2010,1h 30m,https://www.themoviedb.org/movie/50674
Fame,57,"Music,Comedy,Drama,Romance",09/23/2009,1h 47m,https://www.themoviedb.org/movie/28665
Beerfest,60,Comedy,08/25/2006,1h 50m,https://www.themoviedb.org/movie/9988
The Vanishing of Sidney Hall,66,"Mystery,Drama",03/02/2018,1h 57m,https://www.themoviedb.org/movie/353066
Fire Birds,51,"Action,Adventure",05/25/1990,1h 25m,https://www.themoviedb.org/movie/6470
Spin,68,"TV Movie,Family,Drama,Music",08/15/2021,1h 33m,https://www.themoviedb.org/movie/734858
Corporate Animals,48,"Comedy,Horror",09/20/2019,1h 26m,https://www.themoviedb.org/movie/530076
Mississippi Grind,60,"Drama,Thriller",08/13/2015,1h 48m,https://www.themoviedb.org/movie/309242
Tai Chi Zero,60,"Action,Drama",09/27/2012,1h 40m,https://www.themoviedb.org/movie/121823
Jumpin' Jack Flash,61,"Romance,Comedy,Thriller",10/09/1986,1h 40m,https://www.themoviedb.org/movie/10945
Euphoria,43,Animation,01/01/1974,3m,https://www.themoviedb.org/movie/316968
Kickboxer: Vengeance,50,"Action,Drama",09/02/2016,1h 30m,https://www.themoviedb.org/movie/308529
Dr. T & the Women,49,"Comedy,Drama,Romance",09/13/2000,2h 1m,https://www.themoviedb.org/movie/10763
Lucky Trouble,60,"Romance,Comedy",01/12/2011,1h 30m,https://www.themoviedb.org/movie/39253
Queen: Live at Wembley Stadium,85,"Music,Documentary",12/03/1990,1h 50m,https://www.themoviedb.org/movie/20575
The People vs. Larry Flynt,70,Drama,12/25/1996,2h 10m,https://www.themoviedb.org/movie/1630
Mobile Suit Gundam F91,66,"Animation,Science Fiction",03/16/1991,1h 55m,https://www.themoviedb.org/movie/16308
Persuasion,73,"Romance,Drama,TV Movie",01/13/2008,1h 33m,https://www.themoviedb.org/movie/13949
The Duellists,73,"Drama,War",08/31/1977,1h 40m,https://www.themoviedb.org/movie/19067
Courage Under Fire,64,"Drama,Thriller,Mystery,War",07/04/1996,1h 56m,https://www.themoviedb.org/movie/10684
Meteor,52,"Action,Thriller,Adventure,Science Fiction",10/19/1979,1h 47m,https://www.themoviedb.org/movie/40160
Fate/Grand Order: First Order,67,"Action,Fantasy,Animation",12/31/2016,1h 12m,https://www.themoviedb.org/movie/428142
Perverse Isabelle,25,,07/03/1975,1h 12m,https://www.themoviedb.org/movie/641856
Freejack,53,Science Fiction,01/17/1992,1h 50m,https://www.themoviedb.org/movie/9278
Dirty Pretty Things,70,"Crime,Drama,Thriller",12/20/2002,1h 37m,https://www.themoviedb.org/movie/3472
Smashed,65,"Comedy,Drama",10/12/2012,1h 25m,https://www.themoviedb.org/movie/84341
The Protector,61,"Action,Adventure,Comedy,Crime,Drama",07/11/1985,1h 31m,https://www.themoviedb.org/movie/45408
Quills,72,Drama,01/19/2001,2h 4m,https://www.themoviedb.org/movie/10876
Saving Flora,79,"Adventure,Drama,Family",12/06/2019,1h 35m,https://www.themoviedb.org/movie/570488
Introducing Chucky: The Making of Child's Play,66,Documentary,11/09/1988,6m,https://www.themoviedb.org/movie/706545
One Missed Call 3: Final,55,Horror,06/24/2006,1h 49m,https://www.themoviedb.org/movie/55470
Silent Running,64,"Adventure,Science Fiction",03/10/1972,1h 29m,https://www.themoviedb.org/movie/811
The Island of Dr. Moreau,48,"Science Fiction,Horror,Fantasy",08/23/1996,1h 36m,https://www.themoviedb.org/movie/9306
Knight Moves,58,"Mystery,Thriller",01/14/1992,1h 56m,https://www.themoviedb.org/movie/5765
Purpose of Reunion,48,"Romance,Drama",08/06/2015,1h 40m,https://www.themoviedb.org/movie/351523
The Cremator,77,"Horror,Comedy,Thriller,Drama",03/14/1969,1h 40m,https://www.themoviedb.org/movie/18352
Bigger,68,Drama,10/13/2018,1h 47m,https://www.themoviedb.org/movie/481370
Hard Eight,69,"Drama,Crime",02/28/1997,1h 42m,https://www.themoviedb.org/movie/8052
C'est la vie!,69,Comedy,10/04/2017,1h 55m,https://www.themoviedb.org/movie/432068
The Seagull,55,"Drama,Romance,Comedy",08/31/2018,1h 38m,https://www.themoviedb.org/movie/341735
Chico Bon Bon and the Very Berry Holiday,58,"Animation,Family",12/03/2020,0,https://www.themoviedb.org/movie/771305
Bruce Lee: The Legend,82,Documentary,01/01/1984,1h 28m,https://www.themoviedb.org/movie/44645
Bad Guy,66,"Drama,Thriller,Romance",11/11/2001,1h 40m,https://www.themoviedb.org/movie/25649
The Great Ghost Rescue,50,"Family,Fantasy,Horror",10/04/2011,1h 19m,https://www.themoviedb.org/movie/75862
Shaolin Temple,68,Action,01/21/1982,1h 35m,https://www.themoviedb.org/movie/10275
Russian Dolls,66,"Comedy,Drama,Romance",06/15/2005,2h 9m,https://www.themoviedb.org/movie/1826
The Magic Roundabout,54,"Animation,Family",02/11/2005,1h 25m,https://www.themoviedb.org/movie/16455
The Brides of Dracula,69,Horror,07/07/1960,1h 25m,https://www.themoviedb.org/movie/23220
Around the Bend,60,Drama,10/08/2004,1h 25m,https://www.themoviedb.org/movie/15503
Drowning in Secrets,0,"Thriller,TV Movie",03/18/2022,0,https://www.themoviedb.org/movie/852887
The Bar,63,"Horror,Thriller,Comedy",03/24/2017,1h 42m,https://www.themoviedb.org/movie/420648
The Twelve Tasks of Asterix,74,"Family,Animation,Comedy,Adventure",10/20/1976,1h 22m,https://www.themoviedb.org/movie/9385
Godzilla: Final Wars,70,"Action,Adventure,Science Fiction,Fantasy,Thriller",12/04/2004,2h 5m,https://www.themoviedb.org/movie/15767
Red Scorpion,60,"Adventure,Action,War",01/05/1989,1h 45m,https://www.themoviedb.org/movie/12663
Invisible Hentai Man: 60 Secretive Minutes,0,"Comedy,Science Fiction",09/20/2014,1h 14m,https://www.themoviedb.org/movie/681772
Palm Swings,64,"Comedy,Drama,Romance",10/03/2017,1h 35m,https://www.themoviedb.org/movie/462181
A Good Woman Is Hard to Find,62,"Thriller,Crime",10/25/2019,1h 37m,https://www.themoviedb.org/movie/500656
Detective Conan: The Raven Chaser,73,"Animation,Crime,Mystery,Thriller",04/18/2009,1h 51m,https://www.themoviedb.org/movie/28764
Sheena,58,"Action,Adventure,Comedy,Fantasy,Science Fiction",08/17/1984,1h 57m,https://www.themoviedb.org/movie/24264
Crazy Hong Kong,48,"Adventure,Comedy",07/10/1993,1h 31m,https://www.themoviedb.org/movie/65091
Young Black Stallion,67,"Adventure,Drama,Family",12/29/2003,49m,https://www.themoviedb.org/movie/42418
Clockstoppers,52,"Adventure,Family,Science Fiction,Thriller",03/17/2002,1h 34m,https://www.themoviedb.org/movie/15028
The Lacerated,0,"Thriller,Horror",03/13/2022,16m,https://www.themoviedb.org/movie/835560
Crows Zero II,73,"Action,Thriller",04/11/2009,2h 13m,https://www.themoviedb.org/movie/25716
Joint Security Area,79,"War,Drama,Thriller,Action",09/09/2000,1h 50m,https://www.themoviedb.org/movie/2440
Prisoner X,54,"Thriller,Science Fiction",04/15/2016,1h 30m,https://www.themoviedb.org/movie/392655
Gold Diggers: The Secret of Bear Mountain,63,"Drama,Adventure,Family,Mystery",11/03/1995,1h 34m,https://www.themoviedb.org/movie/35645
Turtles Forever,76,"Animation,Science Fiction,Adventure",11/21/2009,1h 18m,https://www.themoviedb.org/movie/34003
The Tournament,59,"Horror,Action,Thriller",05/01/2009,1h 35m,https://www.themoviedb.org/movie/24056
Closing the Ring,62,"Drama,Romance",09/14/2007,1h 58m,https://www.themoviedb.org/movie/13957
The Changeling,70,Horror,03/28/1980,1h 43m,https://www.themoviedb.org/movie/13550
Tiny Toon Adventures: How I Spent My Vacation,68,"Adventure,Animation,Comedy,Family",03/11/1992,1h 20m,https://www.themoviedb.org/movie/36257
The 101-Year-Old Man Who Skipped Out on the Bill and Disappeared,64,"Adventure,Comedy",12/25/2016,1h 48m,https://www.themoviedb.org/movie/404791
Bride of Re-Animator,62,"Comedy,Horror,Science Fiction",02/22/1991,1h 36m,https://www.themoviedb.org/movie/18111
Flicka,69,"Family,Drama",10/20/2006,1h 35m,https://www.themoviedb.org/movie/14012
Laws of Attraction,57,"Comedy,Romance",05/07/2004,1h 30m,https://www.themoviedb.org/movie/11141
Gabriel,60,"Fantasy,Horror,Action,Science Fiction",11/15/2007,1h 49m,https://www.themoviedb.org/movie/9997
Before Night Falls,66,Drama,09/03/2000,2h 14m,https://www.themoviedb.org/movie/5001
Doraemon: Nobita and the Robot Kingdom,66,Animation,03/09/2002,1h 21m,https://www.themoviedb.org/movie/162095
Uncle Boonmee Who Can Recall His Past Lives,66,"Comedy,Drama,Fantasy",06/25/2010,1h 54m,https://www.themoviedb.org/movie/38368
Despite Everything,60,Comedy,05/03/2019,1h 15m,https://www.themoviedb.org/movie/588001
From Within,56,"Horror,Mystery,Thriller",04/25/2008,1h 29m,https://www.themoviedb.org/movie/16167
Tesla,59,"Drama,History",08/20/2020,1h 42m,https://www.themoviedb.org/movie/517412
The Cutting Edge: Fire & Ice,64,"Drama,Romance",03/14/2010,1h 30m,https://www.themoviedb.org/movie/40080
A Star Is Born,59,"Drama,Music,Romance",12/17/1976,2h 19m,https://www.themoviedb.org/movie/19610
The Thousand Faces of Dunjia,59,"Adventure,Action,Fantasy",12/15/2017,1h 53m,https://www.themoviedb.org/movie/460557
Robin and Marian,64,Adventure,03/12/1976,1h 46m,https://www.themoviedb.org/movie/10786
Jesus,61,"History,Drama",12/05/1999,4h,https://www.themoviedb.org/movie/2331
Jersey Girl,61,"Comedy,Romance,Drama",03/25/2004,1h 42m,https://www.themoviedb.org/movie/9541
Little Buddha,63,"Drama,History",05/27/1994,2h 20m,https://www.themoviedb.org/movie/1689
Teen Spirit,62,"Music,Drama",04/19/2019,1h 32m,https://www.themoviedb.org/movie/440918
The Drowning,45,"Drama,Thriller",10/08/2016,1h 35m,https://www.themoviedb.org/movie/420260
A Night at the Opera,75,"Comedy,Music",11/15/1935,1h 36m,https://www.themoviedb.org/movie/37719
The African Queen,74,"Adventure,Romance",03/21/1952,1h 45m,https://www.themoviedb.org/movie/488
The Vanished,60,Thriller,08/21/2020,1h 55m,https://www.themoviedb.org/movie/718400
"Onoda: 10,000 Nights in the Jungle",74,"Adventure,Drama,War",07/21/2021,2h 47m,https://www.themoviedb.org/movie/695089
I Am Vengeance: Retaliation,61,Action,02/29/2020,1h 30m,https://www.themoviedb.org/movie/661227
Marco Polo: One Hundred Eyes,73,"Action,History,Drama",12/26/2015,28m,https://www.themoviedb.org/movie/372981
Management,54,"Comedy,Drama,Romance",05/15/2009,1h 34m,https://www.themoviedb.org/movie/21583
Out Cold,58,Comedy,11/21/2001,1h 29m,https://www.themoviedb.org/movie/14369
Edtv,60,Comedy,03/26/1999,2h 2m,https://www.themoviedb.org/movie/11374
McLintock!,66,"Western,Comedy",11/13/1963,2h 7m,https://www.themoviedb.org/movie/15263
Hairspray,69,"Comedy,Drama,Family,Music,Romance",02/26/1988,1h 32m,https://www.themoviedb.org/movie/11054
King David,52,"Action,Adventure,History,Drama",03/29/1985,1h 54m,https://www.themoviedb.org/movie/42040
Little Ashes,59,"Drama,Romance",11/12/2009,1h 52m,https://www.themoviedb.org/movie/31299
Futurama: The Beast with a Billion Backs,70,"Animation,Comedy,Science Fiction,TV Movie",06/30/2008,1h 30m,https://www.themoviedb.org/movie/12889
Big Bad Wolves,67,"Comedy,Crime,Thriller,Horror",08/15/2013,1h 46m,https://www.themoviedb.org/movie/171540
In the Earth,59,"Horror,Science Fiction,Thriller",06/17/2021,1h 47m,https://www.themoviedb.org/movie/748853
The Lifeguard,54,"Drama,Comedy,Romance",08/30/2013,1h 38m,https://www.themoviedb.org/movie/157375
Ghost Graduation,65,Comedy,02/03/2012,1h 28m,https://www.themoviedb.org/movie/86541
Waking Ned,71,Comedy,01/08/1999,1h 31m,https://www.themoviedb.org/movie/10162
The House at the End of Time,67,"Horror,Drama,Fantasy",06/21/2013,1h 41m,https://www.themoviedb.org/movie/207686
Five Nights at Freddy's: The Fan Film,0,"Action,Horror,Mystery",06/25/2016,54m,https://www.themoviedb.org/movie/927112
A Scanner Darkly,68,"Animation,Science Fiction,Thriller",07/07/2006,1h 40m,https://www.themoviedb.org/movie/3509
Un Chien Andalou,75,"Fantasy,Horror",06/05/1929,21m,https://www.themoviedb.org/movie/626
Boys Over Flowers: Final,80,"Romance,Comedy,Drama",06/28/2008,2h 11m,https://www.themoviedb.org/movie/32486
Body of Lies,66,"Action,Drama,Thriller",10/10/2008,2h 8m,https://www.themoviedb.org/movie/12113
Stormbreaker,52,"Adventure,Action,Family",07/21/2006,1h 33m,https://www.themoviedb.org/movie/9978
Beginner's Guide to Sex,50,Comedy,09/03/2015,1h 32m,https://www.themoviedb.org/movie/357974
The Map of Tiny Perfect Things,72,"Fantasy,Romance",02/12/2021,1h 39m,https://www.themoviedb.org/movie/672647
Seeds of Yesterday,67,"TV Movie,Drama",04/12/2015,1h 26m,https://www.themoviedb.org/movie/333658
If Beale Street Could Talk,70,"Romance,Drama",01/24/2019,2h,https://www.themoviedb.org/movie/465914
Come and Find Me,56,"Drama,Thriller",11/11/2016,1h 52m,https://www.themoviedb.org/movie/345918
New Fist of Fury,56,"Action,Drama",07/08/1976,1h 54m,https://www.themoviedb.org/movie/18666
The Legacy of the Bones,66,"Thriller,Crime",12/05/2019,2h 1m,https://www.themoviedb.org/movie/613099
The Breadwinner,79,"War,Drama,Animation",11/17/2017,1h 34m,https://www.themoviedb.org/movie/435129
Treasure Island,65,"Adventure,Family",07/19/1950,1h 36m,https://www.themoviedb.org/movie/6646
Grotesque,57,"Horror,Thriller",01/17/2009,1h 13m,https://www.themoviedb.org/movie/27297
Pacific Heights,63,Thriller,09/28/1990,1h 42m,https://www.themoviedb.org/movie/2990
Aquarius,75,Drama,09/01/2016,2h 27m,https://www.themoviedb.org/movie/377273
Boogeyman 3,52,Horror,10/18/2008,1h 34m,https://www.themoviedb.org/movie/15262
Kids Return,72,"Drama,Crime",07/27/1996,1h 47m,https://www.themoviedb.org/movie/27233
I Am the Pretty Thing That Lives in the House,44,"Horror,Thriller",10/28/2016,1h 29m,https://www.themoviedb.org/movie/407559
The Second Jungle Book: Mowgli & Baloo,56,"Adventure,Family",05/16/1997,1h 28m,https://www.themoviedb.org/movie/50850
Donbass,68,"Drama,War",10/18/2018,2h 2m,https://www.themoviedb.org/movie/519187
Digimon Adventure 02 - Hurricane Touchdown! The Golden Digimentals,71,"Animation,Adventure,Science Fiction",07/08/2000,1h 2m,https://www.themoviedb.org/movie/98299
Persona 3 the Movie: #3 Falling Down,71,"Action,Animation,Fantasy",04/04/2015,1h 27m,https://www.themoviedb.org/movie/332169
Big Water Summer: A Creation Story,0,Documentary,03/13/2022,15m,https://www.themoviedb.org/movie/934689
"Juliet, Naked",63,"Comedy,Drama,Romance",11/02/2018,1h 37m,https://www.themoviedb.org/movie/458344
Riding in Cars with Boys,68,"Comedy,Drama,Romance",10/19/2001,2h 12m,https://www.themoviedb.org/movie/11091
From the Land of the Moon,66,"Drama,Romance",10/19/2016,2h,https://www.themoviedb.org/movie/376166
The Stanford Prison Experiment,69,Thriller,07/17/2015,2h 2m,https://www.themoviedb.org/movie/308032
Mississippi Burning,77,"Drama,Thriller,Crime,History",12/08/1988,2h 8m,https://www.themoviedb.org/movie/1632
Invisible Target,66,Action,07/19/2007,2h 9m,https://www.themoviedb.org/movie/19528
Justin and the Knights of Valour,59,"Animation,Adventure",09/13/2013,1h 30m,https://www.themoviedb.org/movie/146381
Clerks,74,Comedy,10/19/1994,1h 32m,https://www.themoviedb.org/movie/2292
The Young and Prodigious T.S. Spivet,68,"Adventure,Drama,Family",10/26/2014,1h 45m,https://www.themoviedb.org/movie/157841
"Maluma: What I Was, What I Am, What I Will Be",59,"Documentary,Music",06/05/2019,1h 24m,https://www.themoviedb.org/movie/607087
The Mansion,49,"Horror,Comedy",06/21/2017,1h 40m,https://www.themoviedb.org/movie/437739
Look Who's Talking Now!,54,"Romance,Comedy,Family",11/05/1993,1h 36m,https://www.themoviedb.org/movie/11982
Cruise,60,Romance,09/28/2018,1h 30m,https://www.themoviedb.org/movie/365240
Selma,74,"History,Drama",01/09/2015,2h 7m,https://www.themoviedb.org/movie/273895
Hampstead,60,"Comedy,Romance",06/23/2017,1h 42m,https://www.themoviedb.org/movie/441728
All Dogs Go to Heaven 2,58,"Romance,Animation,Family,Adventure,Fantasy",03/29/1996,1h 22m,https://www.themoviedb.org/movie/19042
Shine,74,Drama,11/22/1996,1h 45m,https://www.themoviedb.org/movie/7863
Freaks,78,"Drama,Horror",02/20/1932,1h 2m,https://www.themoviedb.org/movie/136
Porno: Situación límite,32,"Thriller,Crime",05/01/1982,1h 35m,https://www.themoviedb.org/movie/393748
Appointment with Death,60,"Thriller,Crime,Mystery,Drama",04/15/1988,1h 42m,https://www.themoviedb.org/movie/4281
To Live,79,"Drama,Romance,War",09/30/1994,2h 13m,https://www.themoviedb.org/movie/31439
20 Million Miles to Earth,62,Science Fiction,02/08/1957,1h 22m,https://www.themoviedb.org/movie/15096
Caveat,66,"Horror,Thriller",06/03/2021,1h 28m,https://www.themoviedb.org/movie/744746
Phoenix Forgotten,60,"Horror,Mystery,Science Fiction",04/21/2017,1h 20m,https://www.themoviedb.org/movie/443319
The Party 2,64,"Comedy,Romance,Drama",12/08/1982,1h 49m,https://www.themoviedb.org/movie/171
Jay and Silent Bob Reboot,57,Comedy,03/11/2020,1h 45m,https://www.themoviedb.org/movie/440762
100 Million BC,33,"Science Fiction,Action,Adventure",07/29/2008,1h 25m,https://www.themoviedb.org/movie/16123
The Relic,59,"Horror,Mystery,Thriller",01/10/1997,1h 50m,https://www.themoviedb.org/movie/11015
"¡A Volar, Joven!",79,Comedy,12/23/1947,1h 53m,https://www.themoviedb.org/movie/82767
Tom and Jerry: Back to Oz,56,"Family,Animation,Fantasy,Comedy",11/19/2016,1h 20m,https://www.themoviedb.org/movie/403510
The Perfect Guy,57,Thriller,09/11/2015,1h 40m,https://www.themoviedb.org/movie/304372
